ticket_id,customer_id,agent_id,category,created_at,first_response_at,resolved_at,satisfaction_score,is_repeat
T101103,C204,A08,INVOICE,2024-01-19 23:30:00,2024-01-20 01:28:00,2024-01-22 14:30:00,3.1,True
T101104,C205,A01,INVOICE,2024-02-06 05:18:00,2024-02-06 06:40:00,2024-02-06 20:35:00,3.5,False
T101105,C206,A02,INVOICE,2024-01-22 13:07:00,2024-01-22 13:52:00,2024-01-24 04:20:00,4.8,False
T101106,C207,A03,INVOICE,2024-01-30 04:48:00,2024-01-30 05:03:00,2024-01-31 07:48:00,4.5,False
T101107,C208,A04,INVOICE,2024-04-18 02:58:00,2024-04-18 03:15:00,2024-04-20 19:18:00,4.2,False
T101108,C209,A05,INVOICE,2024-04-22 00:01:00,2024-04-22 01:55:00,2024-04-24 20:39:00,4.3,False
T101109,C210,A06,INVOICE,2024-01-06 00:23:00,2024-01-06 01:08:00,2024-01-08 07:56:00,3.2,False
T101110,C211,A07,INVOICE,2024-03-16 11:22:00,2024-03-16 11:37:00,2024-03-19 00:19:00,4.6,False
T101111,C212,A08,INVOICE,2024-01-28 10:24:00,2024-01-28 10:53:00,2024-01-30 17:52:00,3.5,True
T101112,C213,A01,INVOICE,2024-01-24 00:56:00,2024-01-24 01:01:00,2024-01-24 22:24:00,4.9,False
T101113,C214,A02,INVOICE,2024-02-05 08:23:00,2024-02-05 09:28:00,2024-02-08 02:41:00,3.5,False
T101114,C215,A03,INVOICE,2024-01-24 06:33:00,2024-01-24 07:45:00,2024-01-25 20:56:00,4.3,False
T101115,C216,A04,INVOICE,2024-02-28 13:42:00,2024-02-28 14:29:00,2024-02-29 14:45:00,4.1,False
T101116,C217,A05,INVOICE,2024-04-29 23:52:00,2024-04-30 01:22:00,2024-04-30 14:06:00,3.3,True
T101117,C218,A06,INVOICE,2024-03-11 16:35:00,2024-03-11 17:34:00,2024-03-13 19:49:00,3.7,True
T101118,C219,A07,INVOICE,2024-03-27 22:02:00,2024-03-27 23:57:00,2024-03-28 18:22:00,4.6,True
T101119,C220,A08,INVOICE,2024-02-29 04:36:00,2024-02-29 06:08:00,2024-03-02 03:45:00,3.4,False
T101120,C221,A01,INVOICE,2024-01-02 05:09:00,2024-01-02 05:20:00,2024-01-02 10:17:00,4.9,True
T101121,C222,A02,INVOICE,2024-01-11 18:01:00,2024-01-11 18:36:00,2024-01-13 15:54:00,3.6,True
T101122,C223,A03,INVOICE,2024-02-02 07:26:00,2024-02-02 08:57:00,2024-02-04 05:52:00,4.3,False
T101123,C224,A04,INVOICE,2024-01-30 20:22:00,2024-01-30 21:27:00,2024-02-01 10:23:00,4.2,False
T101124,C225,A05,INVOICE,2024-04-10 11:07:00,2024-04-10 12:38:00,2024-04-12 10:35:00,3.9,False
T101125,C226,A06,INVOICE,2024-04-11 04:49:00,2024-04-11 05:31:00,2024-04-14 04:22:00,4.3,True
T101126,C227,A07,INVOICE,2024-04-12 20:15:00,2024-04-12 20:22:00,2024-04-15 08:42:00,4.5,True
T101127,C228,A08,INVOICE,2024-03-17 13:12:00,2024-03-17 14:46:00,2024-03-18 21:07:00,4.2,False
T101128,C229,A01,INVOICE,2024-03-07 19:15:00,2024-03-07 20:49:00,2024-03-10 10:03:00,4.1,False
T101129,C230,A02,INVOICE,2024-03-18 10:51:00,2024-03-18 12:08:00,2024-03-21 07:35:00,4.2,False
T101130,C231,A03,INVOICE,2024-02-18 03:01:00,2024-02-18 03:51:00,2024-02-18 14:57:00,3.8,False
T101131,C232,A04,INVOICE,2024-03-21 16:20:00,2024-03-21 16:23:00,2024-03-22 18:29:00,3.1,False
T101132,C233,A05,INVOICE,2024-04-05 02:59:00,2024-04-05 04:27:00,2024-04-07 08:36:00,3.3,False
T101133,C234,A06,INVOICE,2024-04-01 15:55:00,2024-04-01 17:15:00,2024-04-03 05:14:00,4.2,False
T101134,C235,A07,INVOICE,2024-03-14 10:00:00,2024-03-14 11:21:00,2024-03-14 20:07:00,4.9,True
T101135,C236,A08,INVOICE,2024-01-07 18:59:00,2024-01-07 19:21:00,2024-01-09 05:16:00,3.1,False
T101136,C237,A01,INVOICE,2024-03-27 20:52:00,2024-03-27 22:20:00,2024-03-29 00:05:00,4.1,False
T101137,C238,A02,INVOICE,2024-02-13 09:46:00,2024-02-13 11:13:00,2024-02-15 15:05:00,3.5,True
T101138,C239,A03,INVOICE,2024-03-30 21:10:00,2024-03-30 22:53:00,2024-04-01 10:31:00,4.1,False
T101139,C240,A04,INVOICE,2024-03-05 02:39:00,2024-03-05 03:48:00,2024-03-05 13:09:00,4.5,False
T101140,C241,A05,INVOICE,2024-04-15 02:34:00,2024-04-15 04:02:00,2024-04-15 06:36:00,4.5,False
T101141,C242,A06,INVOICE,2024-02-10 23:50:00,2024-02-11 00:39:00,2024-02-11 20:52:00,4.4,False
T101142,C243,A07,INVOICE,2024-04-21 13:46:00,2024-04-21 15:10:00,2024-04-22 01:28:00,4.6,False
T101143,C244,A08,INVOICE,2024-04-11 10:49:00,2024-04-11 12:13:00,2024-04-14 01:58:00,3.1,False
T101144,C245,A01,INVOICE,2024-02-09 03:44:00,2024-02-09 05:18:00,2024-02-09 23:37:00,4.0,False
T101145,C246,A02,INVOICE,2024-02-27 06:56:00,2024-02-27 08:39:00,2024-02-29 04:47:00,3.5,False
T101146,C247,A03,INVOICE,2024-03-04 16:28:00,2024-03-04 16:31:00,2024-03-05 02:05:00,4.8,True
T101147,C248,A04,INVOICE,2024-04-02 19:43:00,2024-04-02 21:17:00,2024-04-04 03:47:00,4.6,True
T101148,C249,A05,INVOICE,2024-03-23 21:59:00,2024-03-23 23:34:00,2024-03-26 17:16:00,3.2,True
T101149,C250,A06,INVOICE,2024-04-12 09:47:00,2024-04-12 10:53:00,2024-04-14 08:17:00,3.5,True
T101150,C251,A07,INVOICE,2024-02-14 10:54:00,2024-02-14 11:57:00,2024-02-15 08:00:00,3.9,False
T101151,C252,A08,INVOICE,2024-03-01 03:55:00,2024-03-01 05:22:00,2024-03-03 09:52:00,4.9,False
T101152,C253,A01,INVOICE,2024-02-21 01:59:00,2024-02-21 02:55:00,2024-02-22 14:19:00,3.2,False
T101153,C254,A02,INVOICE,2024-04-19 10:30:00,2024-04-19 11:21:00,2024-04-20 03:48:00,4.1,False
T101154,C255,A03,INVOICE,2024-02-06 13:54:00,2024-02-06 15:30:00,2024-02-09 13:39:00,3.7,True
T101155,C256,A04,INVOICE,2024-03-11 02:30:00,2024-03-11 04:05:00,2024-03-13 22:02:00,4.3,False
T101156,C257,A05,INVOICE,2024-01-15 09:48:00,2024-01-15 10:15:00,2024-01-17 02:48:00,4.3,False
T101157,C258,A06,INVOICE,2024-04-12 15:23:00,2024-04-12 17:02:00,2024-04-12 18:15:00,3.5,True
T101158,C259,A07,INVOICE,2024-02-16 19:27:00,2024-02-16 20:08:00,2024-02-18 01:22:00,4.6,True
T101159,C260,A08,INVOICE,2024-02-10 22:31:00,2024-02-10 22:50:00,2024-02-12 11:45:00,3.2,False
T101160,C261,A01,INVOICE,2024-03-10 08:10:00,2024-03-10 09:55:00,2024-03-13 03:08:00,4.6,False
T101161,C262,A02,INVOICE,2024-02-29 09:24:00,2024-02-29 09:54:00,2024-03-02 14:18:00,3.4,False
T101162,C263,A03,INVOICE,2024-04-11 20:59:00,2024-04-11 21:25:00,2024-04-12 13:23:00,4.2,False
T101163,C264,A04,INVOICE,2024-03-04 16:38:00,2024-03-04 17:12:00,2024-03-06 05:35:00,3.7,False
T101164,C265,A05,INVOICE,2024-03-03 06:34:00,2024-03-03 07:34:00,2024-03-03 19:54:00,4.2,False
T101165,C266,A06,INVOICE,2024-01-13 16:26:00,2024-01-13 16:48:00,2024-01-15 02:48:00,3.5,False
T101166,C267,A07,INVOICE,2024-01-03 03:46:00,2024-01-03 04:07:00,2024-01-04 18:32:00,4.1,False
T101167,C268,A08,INVOICE,2024-02-17 10:46:00,2024-02-17 11:34:00,2024-02-18 23:42:00,3.0,True
T101168,C269,A01,INVOICE,2024-04-29 07:21:00,2024-04-29 07:49:00,2024-04-30 14:24:00,3.7,False
T101169,C270,A02,INVOICE,2024-04-20 23:49:00,2024-04-21 00:14:00,2024-04-22 07:34:00,4.7,False
T101170,C271,A03,INVOICE,2024-03-16 00:50:00,2024-03-16 02:39:00,2024-03-18 10:19:00,3.9,False
T101171,C272,A04,INVOICE,2024-03-16 20:33:00,2024-03-16 21:45:00,2024-03-18 09:13:00,4.0,False
T101172,C273,A05,INVOICE,2024-02-16 06:44:00,2024-02-16 06:48:00,2024-02-16 10:14:00,4.2,False
T101173,C274,A06,INVOICE,2024-01-22 00:52:00,2024-01-22 01:06:00,2024-01-24 06:20:00,3.9,False
T101174,C275,A07,INVOICE,2024-01-02 15:50:00,2024-01-02 17:28:00,2024-01-04 12:30:00,4.7,False
T101175,C276,A08,INVOICE,2024-02-10 16:16:00,2024-02-10 16:50:00,2024-02-12 18:30:00,3.8,False
T101176,C277,A01,INVOICE,2024-02-07 03:24:00,2024-02-07 03:44:00,2024-02-09 06:42:00,4.9,False
T101177,C278,A02,INVOICE,2024-01-23 00:55:00,2024-01-23 02:15:00,2024-01-23 13:47:00,4.8,False
T101178,C279,A03,INVOICE,2024-02-01 02:40:00,2024-02-01 04:21:00,2024-02-04 00:39:00,3.8,False
T101179,C280,A04,INVOICE,2024-01-03 09:48:00,2024-01-03 10:37:00,2024-01-06 09:06:00,3.7,False
T101180,C281,A05,INVOICE,2024-03-13 03:10:00,2024-03-13 04:39:00,2024-03-13 14:05:00,4.4,False
T101181,C282,A06,INVOICE,2024-04-21 16:52:00,2024-04-21 17:44:00,2024-04-22 09:01:00,4.5,False
T101182,C283,A07,INVOICE,2024-03-23 01:51:00,2024-03-23 02:06:00,2024-03-23 19:57:00,3.4,False
T101183,C284,A08,INVOICE,2024-02-23 18:56:00,2024-02-23 20:32:00,2024-02-26 16:32:00,3.5,False
T101184,C285,A01,INVOICE,2024-02-20 20:59:00,2024-02-20 22:49:00,2024-02-23 16:09:00,3.3,False
T101185,C286,A02,INVOICE,2024-02-06 17:12:00,2024-02-06 19:10:00,2024-02-07 12:38:00,4.5,False
T101186,C287,A03,INVOICE,2024-01-18 22:39:00,2024-01-18 22:53:00,2024-01-20 20:14:00,4.4,False
T101187,C288,A04,INVOICE,2024-03-12 22:32:00,2024-03-12 23:41:00,2024-03-13 16:26:00,3.4,False
T101188,C289,A05,INVOICE,2024-03-08 01:07:00,2024-03-08 02:22:00,2024-03-08 04:20:00,4.1,False
T101189,C290,A06,INVOICE,2024-01-01 08:12:00,2024-01-01 08:24:00,2024-01-02 01:10:00,4.5,False
T101190,C291,A07,INVOICE,2024-02-19 18:14:00,2024-02-19 20:08:00,2024-02-20 00:15:00,4.9,False
T101191,C292,A08,INVOICE,2024-02-03 08:09:00,2024-02-03 08:24:00,2024-02-05 21:15:00,3.4,False
T101192,C293,A01,INVOICE,2024-01-21 17:41:00,2024-01-21 18:15:00,2024-01-24 02:20:00,3.6,False
T101193,C294,A02,INVOICE,2024-03-25 18:34:00,2024-03-25 20:30:00,2024-03-26 08:14:00,3.7,False
T101194,C295,A03,INVOICE,2024-03-04 23:55:00,2024-03-05 01:03:00,2024-03-06 16:59:00,4.2,False
T101195,C296,A04,INVOICE,2024-03-17 07:55:00,2024-03-17 09:17:00,2024-03-17 23:05:00,3.3,False
T101196,C297,A05,INVOICE,2024-03-26 08:20:00,2024-03-26 09:20:00,2024-03-28 01:15:00,3.4,False
T101197,C298,A06,INVOICE,2024-04-27 00:34:00,2024-04-27 02:05:00,2024-04-29 17:07:00,4.6,False
T101198,C299,A07,INVOICE,2024-04-06 06:51:00,2024-04-06 07:03:00,2024-04-08 22:15:00,4.1,False
T101199,C300,A08,INVOICE,2024-03-15 06:43:00,2024-03-15 08:05:00,2024-03-17 18:46:00,3.3,True
T101200,C001,A01,INVOICE,2024-04-15 10:52:00,2024-04-15 11:02:00,2024-04-16 04:36:00,3.8,True
T101201,C002,A02,INVOICE,2024-02-27 10:06:00,2024-02-27 10:30:00,2024-02-28 00:14:00,3.3,False
T101202,C003,A03,INVOICE,2024-04-28 20:33:00,2024-04-28 21:35:00,2024-04-29 08:31:00,3.7,False
T101203,C004,A04,INVOICE,2024-04-01 18:34:00,2024-04-01 19:29:00,2024-04-02 04:09:00,3.8,True
T101204,C005,A05,INVOICE,2024-03-19 17:29:00,2024-03-19 17:49:00,2024-03-21 13:52:00,3.2,False
T101205,C006,A06,INVOICE,2024-04-18 00:07:00,2024-04-18 01:43:00,2024-04-19 23:41:00,3.1,False
T101206,C007,A07,INVOICE,2024-03-02 11:19:00,2024-03-02 11:57:00,2024-03-05 02:54:00,4.8,True
T101207,C008,A08,INVOICE,2024-03-27 17:30:00,2024-03-27 19:14:00,2024-03-28 00:27:00,4.8,True
T101208,C009,A01,INVOICE,2024-02-04 05:52:00,2024-02-04 05:56:00,2024-02-05 01:19:00,3.0,False
T101209,C010,A02,INVOICE,2024-04-25 10:11:00,2024-04-25 10:41:00,2024-04-27 14:43:00,4.3,False
T101210,C011,A03,PAYMENT,2024-03-15 17:26:00,2024-03-15 18:03:00,2024-03-17 18:38:00,3.2,False
T101211,C012,A04,PAYMENT,2024-04-03 19:04:00,2024-04-03 20:16:00,2024-04-05 02:07:00,4.6,True
T101212,C013,A05,PAYMENT,2024-02-25 20:30:00,2024-02-25 21:19:00,2024-02-26 07:53:00,4.8,False
T101213,C014,A06,PAYMENT,2024-04-14 10:18:00,2024-04-14 10:39:00,2024-04-15 21:25:00,4.2,True
T101214,C015,A07,PAYMENT,2024-01-09 09:35:00,2024-01-09 10:44:00,2024-01-09 22:22:00,4.2,False
T101215,C016,A08,PAYMENT,2024-01-14 09:11:00,2024-01-14 11:06:00,2024-01-15 23:58:00,3.7,True
T101216,C017,A01,PAYMENT,2024-03-01 16:02:00,2024-03-01 16:20:00,2024-03-04 08:59:00,3.5,True
T101217,C018,A02,PAYMENT,2024-03-28 10:04:00,2024-03-28 10:36:00,2024-03-29 00:33:00,4.0,False
T101218,C019,A03,PAYMENT,2024-04-07 09:36:00,2024-04-07 10:34:00,2024-04-07 18:32:00,3.3,False
T101219,C020,A04,PAYMENT,2024-02-22 04:02:00,2024-02-22 05:30:00,2024-02-24 09:16:00,4.3,False
T101220,C021,A05,PAYMENT,2024-03-18 11:29:00,2024-03-18 11:47:00,2024-03-18 13:43:00,3.9,False
T101221,C022,A06,PAYMENT,2024-03-07 05:41:00,2024-03-07 06:11:00,2024-03-10 04:29:00,3.4,False
T101222,C023,A07,PAYMENT,2024-04-25 12:35:00,2024-04-25 13:05:00,2024-04-27 20:29:00,4.2,False
T101223,C024,A08,PAYMENT,2024-03-19 21:19:00,2024-03-19 22:34:00,2024-03-21 02:39:00,4.6,True
T101224,C025,A01,PAYMENT,2024-02-20 18:37:00,2024-02-20 18:49:00,2024-02-21 21:02:00,4.2,False
T101225,C026,A02,PAYMENT,2024-04-26 11:28:00,2024-04-26 12:48:00,2024-04-27 15:37:00,4.1,True
T101226,C027,A03,PAYMENT,2024-01-13 23:27:00,2024-01-14 00:19:00,2024-01-15 04:18:00,4.7,True
T101227,C028,A04,PAYMENT,2024-04-28 23:31:00,2024-04-29 00:12:00,2024-05-01 12:02:00,3.0,False
T101228,C029,A05,PAYMENT,2024-01-19 10:39:00,2024-01-19 12:22:00,2024-01-21 20:20:00,4.2,True
T101229,C030,A06,PAYMENT,2024-02-04 18:19:00,2024-02-04 19:57:00,2024-02-05 09:26:00,3.8,True
T101230,C031,A07,PAYMENT,2024-04-08 08:12:00,2024-04-08 09:48:00,2024-04-08 21:33:00,3.4,False
T101231,C032,A08,PAYMENT,2024-03-29 21:05:00,2024-03-29 22:51:00,2024-03-31 12:13:00,5.0,False
T101232,C033,A01,PAYMENT,2024-04-26 08:57:00,2024-04-26 09:27:00,2024-04-28 07:56:00,3.8,True
T101233,C034,A02,PAYMENT,2024-03-30 06:11:00,2024-03-30 07:54:00,2024-04-01 10:40:00,3.7,False
T101234,C035,A03,PAYMENT,2024-03-17 03:12:00,2024-03-17 03:35:00,2024-03-18 02:07:00,3.3,False
T101235,C036,A04,PAYMENT,2024-02-11 20:13:00,2024-02-11 20:54:00,2024-02-13 07:12:00,5.0,True
T101236,C037,A05,PAYMENT,2024-01-01 07:07:00,2024-01-01 08:14:00,2024-01-01 15:04:00,4.7,False
T101237,C038,A06,PAYMENT,2024-01-15 19:31:00,2024-01-15 21:01:00,2024-01-17 04:36:00,3.1,True
T101238,C039,A07,PAYMENT,2024-02-05 02:04:00,2024-02-05 03:14:00,2024-02-07 03:43:00,4.1,False
T101239,C040,A08,PAYMENT,2024-01-05 12:01:00,2024-01-05 13:09:00,2024-01-06 10:16:00,3.3,True
T101240,C041,A01,PAYMENT,2024-03-01 10:16:00,2024-03-01 11:03:00,2024-03-02 09:33:00,4.4,True
T101241,C042,A02,PAYMENT,2024-04-03 10:31:00,2024-04-03 11:43:00,2024-04-04 20:04:00,4.0,False
T101242,C043,A03,PAYMENT,2024-04-25 04:00:00,2024-04-25 04:58:00,2024-04-27 18:27:00,3.2,False
T101243,C044,A04,PAYMENT,2024-02-28 01:46:00,2024-02-28 02:44:00,2024-02-29 21:27:00,4.1,True
T101244,C045,A05,PAYMENT,2024-04-15 08:18:00,2024-04-15 09:29:00,2024-04-18 02:30:00,4.8,False
T101245,C046,A06,PAYMENT,2024-04-28 11:17:00,2024-04-28 12:30:00,2024-04-28 16:11:00,3.7,False
T101246,C047,A07,PAYMENT,2024-04-13 19:02:00,2024-04-13 19:43:00,2024-04-16 08:14:00,3.1,False
T101247,C048,A08,PAYMENT,2024-02-25 11:05:00,2024-02-25 11:23:00,2024-02-25 14:42:00,4.9,True
T101248,C049,A01,PAYMENT,2024-02-09 05:54:00,2024-02-09 06:32:00,2024-02-10 05:26:00,3.3,True
T101249,C050,A02,PAYMENT,2024-04-27 06:17:00,2024-04-27 07:07:00,2024-04-28 13:17:00,4.0,False
T101250,C051,A03,PAYMENT,2024-01-30 14:41:00,2024-01-30 15:02:00,2024-01-31 08:05:00,4.1,True
T101251,C052,A04,PAYMENT,2024-02-19 10:27:00,2024-02-19 10:50:00,2024-02-22 09:41:00,3.5,False
T101252,C053,A05,PAYMENT,2024-01-09 21:37:00,2024-01-09 23:31:00,2024-01-12 13:57:00,3.4,True
T101253,C054,A06,PAYMENT,2024-04-05 10:33:00,2024-04-05 11:08:00,2024-04-07 03:53:00,3.2,True
T101254,C055,A07,PAYMENT,2024-03-18 13:36:00,2024-03-18 15:05:00,2024-03-19 22:29:00,3.1,False
T101255,C056,A08,PAYMENT,2024-01-11 01:32:00,2024-01-11 01:49:00,2024-01-13 08:29:00,4.0,False
T101256,C057,A01,PAYMENT,2024-01-27 04:39:00,2024-01-27 06:35:00,2024-01-29 07:45:00,4.7,True
T101257,C058,A02,PAYMENT,2024-03-07 20:24:00,2024-03-07 20:51:00,2024-03-09 07:15:00,3.3,True
T101258,C059,A03,PAYMENT,2024-03-05 08:16:00,2024-03-05 09:05:00,2024-03-07 19:54:00,4.4,True
T101259,C060,A04,PAYMENT,2024-04-06 10:06:00,2024-04-06 11:40:00,2024-04-07 00:23:00,3.8,True
T101260,C061,A05,PAYMENT,2024-02-01 14:10:00,2024-02-01 14:36:00,2024-02-02 10:31:00,3.1,True
T101261,C062,A06,PAYMENT,2024-04-20 01:23:00,2024-04-20 02:30:00,2024-04-20 03:08:00,4.1,False
T101262,C063,A07,PAYMENT,2024-02-23 12:09:00,2024-02-23 13:43:00,2024-02-23 21:09:00,3.5,True
T101263,C064,A08,PAYMENT,2024-04-08 08:18:00,2024-04-08 08:23:00,2024-04-08 23:00:00,4.2,False
T101264,C065,A01,PAYMENT,2024-01-29 03:34:00,2024-01-29 03:39:00,2024-01-31 00:44:00,3.7,False
T101265,C066,A02,PAYMENT,2024-01-05 10:02:00,2024-01-05 11:37:00,2024-01-07 23:42:00,4.3,False
T101266,C067,A03,PAYMENT,2024-01-07 10:43:00,2024-01-07 11:16:00,2024-01-09 05:24:00,4.8,False
T101267,C068,A04,PAYMENT,2024-02-14 04:28:00,2024-02-14 06:17:00,2024-02-15 12:48:00,3.5,False
T101268,C069,A05,PAYMENT,2024-04-24 13:02:00,2024-04-24 14:53:00,2024-04-25 08:51:00,4.9,True
T101269,C070,A06,PAYMENT,2024-01-06 17:54:00,2024-01-06 19:40:00,2024-01-07 01:39:00,3.4,True
T101270,C071,A07,PAYMENT,2024-02-14 06:24:00,2024-02-14 08:23:00,2024-02-16 00:42:00,3.1,True
T101271,C072,A08,PAYMENT,2024-01-14 23:11:00,2024-01-15 00:50:00,2024-01-15 09:45:00,3.4,True
T101272,C073,A01,PAYMENT,2024-04-21 14:41:00,2024-04-21 15:28:00,2024-04-23 23:41:00,4.6,False
T101273,C074,A02,PAYMENT,2024-03-22 18:33:00,2024-03-22 20:32:00,2024-03-24 00:17:00,4.4,False
T101274,C075,A03,PAYMENT,2024-04-01 01:41:00,2024-04-01 02:24:00,2024-04-02 03:12:00,4.9,False
T101275,C076,A04,PAYMENT,2024-03-26 18:25:00,2024-03-26 19:36:00,2024-03-26 20:49:00,4.4,False
T101276,C077,A05,PAYMENT,2024-03-19 08:04:00,2024-03-19 08:07:00,2024-03-20 01:53:00,3.8,False
T101277,C078,A06,PAYMENT,2024-04-02 17:02:00,2024-04-02 18:57:00,2024-04-02 18:29:00,4.8,False
T101278,C079,A07,PAYMENT,2024-01-01 19:18:00,2024-01-01 20:30:00,2024-01-03 23:38:00,4.9,False
T101279,C080,A08,PAYMENT,2024-04-13 06:00:00,2024-04-13 07:54:00,2024-04-14 17:31:00,4.6,False
T101280,C081,A01,PAYMENT,2024-03-29 06:13:00,2024-03-29 06:57:00,2024-03-31 14:54:00,4.1,True
T101281,C082,A02,PAYMENT,2024-03-29 01:25:00,2024-03-29 02:04:00,2024-03-30 18:19:00,4.7,False
T101282,C083,A03,PAYMENT,2024-02-17 14:31:00,2024-02-17 15:35:00,2024-02-20 11:14:00,3.4,False
T101283,C084,A04,PAYMENT,2024-04-06 18:34:00,2024-04-06 20:18:00,2024-04-09 03:06:00,4.8,False
T101284,C085,A05,PAYMENT,2024-02-15 09:50:00,2024-02-15 10:57:00,2024-02-15 20:53:00,5.0,False
T101285,C086,A06,PAYMENT,2024-01-06 03:51:00,2024-01-06 05:26:00,2024-01-06 12:41:00,4.3,False
T101286,C087,A07,PAYMENT,2024-04-18 07:35:00,2024-04-18 08:03:00,2024-04-20 23:39:00,3.4,False
T101287,C088,A08,PAYMENT,2024-01-29 09:40:00,2024-01-29 11:13:00,2024-01-30 05:24:00,3.3,False
T101288,C089,A01,PAYMENT,2024-01-13 21:59:00,2024-01-13 23:27:00,2024-01-16 05:11:00,4.9,False
T101289,C090,A02,PAYMENT,2024-03-15 02:58:00,2024-03-15 04:45:00,2024-03-17 00:24:00,4.7,True
T101290,C091,A03,PAYMENT,2024-01-29 08:14:00,2024-01-29 08:23:00,2024-01-31 10:55:00,4.5,False
T101291,C092,A04,PAYMENT,2024-04-12 15:18:00,2024-04-12 16:05:00,2024-04-13 10:52:00,4.9,False
T101292,C093,A05,PAYMENT,2024-02-23 05:40:00,2024-02-23 05:53:00,2024-02-24 04:33:00,4.0,False
T101293,C094,A06,PAYMENT,2024-01-01 21:14:00,2024-01-01 22:03:00,2024-01-03 13:24:00,4.8,True
T101294,C095,A07,PAYMENT,2024-04-24 21:49:00,2024-04-24 23:20:00,2024-04-24 23:54:00,3.3,True
T101295,C096,A08,PAYMENT,2024-03-02 09:07:00,2024-03-02 10:24:00,2024-03-03 07:53:00,3.4,True
T101296,C097,A01,PAYMENT,2024-02-01 17:54:00,2024-02-01 19:25:00,2024-02-03 06:41:00,4.0,False
T101297,C098,A02,PAYMENT,2024-03-22 18:08:00,2024-03-22 19:37:00,2024-03-23 09:15:00,3.7,False
T101298,C099,A03,PAYMENT,2024-03-04 16:21:00,2024-03-04 18:20:00,2024-03-05 13:16:00,3.9,False
T101299,C100,A04,PAYMENT,2024-01-04 04:28:00,2024-01-04 06:13:00,2024-01-07 03:17:00,4.6,True
T101300,C101,A05,PAYMENT,2024-04-01 01:11:00,2024-04-01 02:22:00,2024-04-01 22:24:00,3.1,True
T101301,C102,A06,PAYMENT,2024-02-18 08:20:00,2024-02-18 10:05:00,2024-02-21 01:21:00,4.4,False
T101302,C103,A07,PAYMENT,2024-03-24 03:08:00,2024-03-24 03:16:00,2024-03-26 21:55:00,3.2,False
T101303,C104,A08,PAYMENT,2024-04-17 07:00:00,2024-04-17 08:27:00,2024-04-19 07:40:00,4.7,True
T101304,C105,A01,PAYMENT,2024-03-14 15:19:00,2024-03-14 16:23:00,2024-03-15 02:45:00,3.4,True
T101305,C106,A02,PAYMENT,2024-03-21 14:07:00,2024-03-21 16:01:00,2024-03-22 05:19:00,4.5,True
T101306,C107,A03,PAYMENT,2024-01-31 05:01:00,2024-01-31 06:02:00,2024-02-03 00:18:00,4.2,True
T101307,C108,A04,PAYMENT,2024-01-29 00:25:00,2024-01-29 00:48:00,2024-01-29 01:01:00,3.8,True
T101308,C109,A05,PAYMENT,2024-02-19 05:24:00,2024-02-19 06:51:00,2024-02-20 17:55:00,3.5,False
T101309,C110,A06,PAYMENT,2024-04-12 10:54:00,2024-04-12 12:48:00,2024-04-14 06:02:00,3.1,True
T101310,C111,A07,PAYMENT,2024-03-03 18:41:00,2024-03-03 18:45:00,2024-03-06 07:07:00,3.7,False
T101311,C112,A08,PAYMENT,2024-02-11 08:45:00,2024-02-11 08:55:00,2024-02-14 01:14:00,3.4,False
T101312,C113,A01,PAYMENT,2024-04-03 06:51:00,2024-04-03 08:11:00,2024-04-04 03:37:00,3.3,False
T101313,C114,A02,PAYMENT,2024-04-12 13:13:00,2024-04-12 14:21:00,2024-04-14 01:38:00,4.5,False
T101314,C115,A03,PAYMENT,2024-04-18 01:43:00,2024-04-18 02:50:00,2024-04-19 23:32:00,3.4,False
T101315,C116,A04,PAYMENT,2024-02-05 05:24:00,2024-02-05 05:37:00,2024-02-08 02:54:00,3.4,True
T101316,C117,A05,PAYMENT,2024-03-26 00:52:00,2024-03-26 02:01:00,2024-03-27 17:09:00,3.7,False
T101317,C118,A06,PAYMENT,2024-03-11 12:36:00,2024-03-11 13:45:00,2024-03-11 21:48:00,3.9,True
T101318,C119,A07,PAYMENT,2024-02-23 10:38:00,2024-02-23 12:20:00,2024-02-26 05:12:00,4.0,True
T101319,C120,A08,PAYMENT,2024-02-17 13:58:00,2024-02-17 14:46:00,2024-02-19 03:06:00,4.3,True
T101320,C121,A01,PAYMENT,2024-01-14 14:48:00,2024-01-14 15:31:00,2024-01-15 04:07:00,4.2,False
T101321,C122,A02,PAYMENT,2024-02-02 09:28:00,2024-02-02 09:40:00,2024-02-02 23:34:00,4.0,False
T101322,C123,A03,PAYMENT,2024-03-06 20:51:00,2024-03-06 22:00:00,2024-03-07 11:58:00,3.8,False
T101323,C124,A04,PAYMENT,2024-04-16 22:02:00,2024-04-16 23:20:00,2024-04-19 02:06:00,3.5,True
T101324,C125,A05,PAYMENT,2024-04-13 02:39:00,2024-04-13 03:14:00,2024-04-15 23:00:00,4.4,False
T101325,C126,A06,PAYMENT,2024-01-23 22:04:00,2024-01-23 23:32:00,2024-01-25 06:07:00,3.6,True
T101326,C127,A07,PAYMENT,2024-03-22 04:43:00,2024-03-22 06:35:00,2024-03-22 12:13:00,4.7,True
T101327,C128,A08,PAYMENT,2024-01-11 05:57:00,2024-01-11 06:20:00,2024-01-13 21:58:00,4.2,False
T101328,C129,A01,PAYMENT,2024-03-22 12:42:00,2024-03-22 13:52:00,2024-03-24 10:34:00,4.3,True
